,x,t,u
4002,0.6328125,0.035,-0.19228241160309545
4003,0.63671875,0.035,-0.19994700824514114
4004,0.640625,0.035,-0.20771583289694492
4005,0.64453125,0.035,-0.21558745438844756
4006,0.6484375,0.035,-0.2235599999529953
4007,0.65234375,0.035,-0.23163187781738637
4008,0.65625,0.035,-0.23980104106498645
4009,0.66015625,0.035,-0.24806573835063492
4010,0.6640625,0.035,-0.25642374930028994
4011,0.66796875,0.035,-0.26487316516439685
4012,0.671875,0.035,-0.27341159389845837
4013,0.67578125,0.035,-0.2820369727229074
4014,0.6796875,0.035,-0.2907467408594768
4015,0.68359375,0.035,-0.2995386861381589
4016,0.6875,0.035,-0.30841008317411184
4017,0.69140625,0.035,-0.31735857635576525
4018,0.6953125,0.035,-0.32638128103325315
4019,0.69921875,0.035,-0.3354757054395082
4020,0.703125,0.035,-0.3446388122203038
4021,0.70703125,0.035,-0.353867982086261
4022,0.7109375,0.035,-0.36316003274234876
4023,0.71484375,0.035,-0.3725122273478545
4024,0.71875,0.035,-0.3819212475946506
4025,0.72265625,0.035,-0.39138425037002145
4026,0.7265625,0.035,-0.40089779138221676
4027,0.73046875,0.035,-0.4104589337843564
4028,0.734375,0.035,-0.42006411834561663
4029,0.73828125,0.035,-0.4297103282113961
4030,0.7421875,0.035,-0.43939390116027677
4031,0.74609375,0.035,-0.4491117551560482
4032,0.75,0.035,-0.45886013770386397
4033,0.75390625,0.035,-0.4686359174054982
4034,0.7578125,0.035,-0.47843526482003823
4035,0.76171875,0.035,-0.4882550158794113
4036,0.765625,0.035,-0.49809127795374847
4037,0.76953125,0.035,-0.5079408717375836
4038,0.7734375,0.035,-0.5177998553981711
4039,0.77734375,0.035,-0.5276650524258257
4040,0.78125,0.035,-0.5375324857807015
4041,0.78515625,0.035,-0.5473990002408704
4042,0.7890625,0.035,-0.5572605973289377
4043,0.79296875,0.035,-0.5671141619229555
4044,0.796875,0.035,-0.5769556874003602
4045,0.80078125,0.035,-0.586782117743026
4046,0.8046875,0.035,-0.596589450733539
4047,0.80859375,0.035,-0.6063747085418615
4048,0.8125,0.035,-0.6161339048852926
4049,0.81640625,0.035,-0.6258641592014282
4050,0.8203125,0.035,-0.6355615113572833
4051,0.82421875,0.035,-0.6452231970838568
4052,0.828125,0.035,-0.6548452909859704
4053,0.83203125,0.035,-0.6644251640590587
4054,0.8359375,0.035,-0.6739589322695273
4055,0.83984375,0.035,-0.6834441208554887
4056,0.84375,0.035,-0.6928768914311104
4057,0.84765625,0.035,-0.7022549426064846
4058,0.8515625,0.035,-0.711574483165842
4059,0.85546875,0.035,-0.7208334046227155
4060,0.859375,0.035,-0.7300279611843572
4061,0.86328125,0.035,-0.7391562575948611
4062,0.8671875,0.035,-0.7482145878436878
4063,0.87109375,0.035,-0.7572012916147017
4064,0.875,0.035,-0.7661126923411559
4065,0.87890625,0.035,-0.7749473885923412
4066,0.8828125,0.035,-0.7837017171331879
4067,0.88671875,0.035,-0.7923745628376058
4068,0.890625,0.035,-0.8009622524228107
4069,0.89453125,0.035,-0.8094639897608248
4070,0.8984375,0.035,-0.8178760587309819
4071,0.90234375,0.035,-0.8261980228296474
4072,0.90625,0.035,-0.8344260777209744
4073,0.91015625,0.035,-0.8425601990943237
4074,0.9140625,0.035,-0.850596431572495
4075,0.91796875,0.035,-0.8585352337693598
4076,0.921875,0.035,-0.8663724112874576
4077,0.92578125,0.035,-0.874109004551765
4078,0.9296875,0.035,-0.8817404543199536
4079,0.93359375,0.035,-0.8892685266115679
4080,0.9375,0.035,-0.8966881117804912
4081,0.94140625,0.035,-0.9040019196348428
4082,0.9453125,0.035,-0.9112040049552986
4083,0.94921875,0.035,-0.9182983693005057
4084,0.953125,0.035,-0.9252777693541832
4085,0.95703125,0.035,-0.9321480883206171
4086,0.9609375,0.035,-0.9388999797031242
4087,0.96484375,0.035,-0.9455422911035878
4088,0.96875,0.035,-0.9520620321113678
4089,0.97265625,0.035,-0.9584732309613759
4090,0.9765625,0.035,-0.9647558846913423
4091,0.98046875,0.035,-0.9709345212193188
4092,0.984375,0.035,-0.9769731283282127
4093,0.98828125,0.035,-0.9829231238698898
4094,0.9921875,0.035,-0.9886992245636138
4095,0.99609375,0.035,-0.9943677026858835
4096,-1.0,0.04,-0.9974524914693046
4097,-0.99609375,0.04,-0.9945741827966165
4098,-0.9921875,0.04,-0.989241869169757
4099,-0.98828125,0.04,-0.9837295275803549
4100,-0.984375,0.04,-0.9780570118902566
4101,-0.98046875,0.04,-0.9722889996930923
4102,-0.9765625,0.04,-0.9663859154129573
4103,-0.97265625,0.04,-0.9603755378889213
4104,-0.96875,0.04,-0.9542386244620265
4105,-0.96484375,0.04,-0.94799069698374
4106,-0.9609375,0.04,-0.9416206465146817
4107,-0.95703125,0.04,-0.935138569266086
4108,-0.953125,0.04,-0.92853741470518
4109,-0.94921875,0.04,-0.9218244570606833
4110,-0.9453125,0.04,-0.9149949899634294
4111,-0.94140625,0.04,-0.9080546672481784
4112,-0.9375,0.04,-0.9010002865884055
4113,-0.93359375,0.04,-0.8938365135040445
4114,-0.9296875,0.04,-0.8865611921828255
4115,-0.92578125,0.04,-0.8791783653296119
4116,-0.921875,0.04,-0.8716866546029729
4117,-0.91796875,0.04,-0.8640897068747022
4118,-0.9140625,0.04,-0.8563867535068668
4119,-0.91015625,0.04,-0.8485811944671339
4120,-0.90625,0.04,-0.8406727611280942
4121,-0.90234375,0.04,-0.8326647084943462
4122,-0.8984375,0.04,-0.8245571932208557
4123,-0.89453125,0.04,-0.8163533973593079
4124,-0.890625,0.04,-0.8080538499285483
4125,-0.88671875,0.04,-0.7996617119867498
4126,-0.8828125,0.04,-0.7911778459234309
4127,-0.87890625,0.04,-0.7826054296927216
4128,-0.875,0.04,-0.773945629053306
4129,-0.87109375,0.04,-0.7652016664330828
4130,-0.8671875,0.04,-0.7563749867498933
4131,-0.86328125,0.04,-0.7474688766127959
4132,-0.859375,0.04,-0.7384850395430702
4133,-0.85546875,0.04,-0.7294268398042751
4134,-0.8515625,0.04,-0.720296221160853
4135,-0.84765625,0.04,-0.7110966339031805
4136,-0.84375,0.04,-0.7018302448648741
4137,-0.83984375,0.04,-0.692500594447865
4138,-0.8359375,0.04,-0.6831100558674659
4139,-0.83203125,0.04,-0.6736622600435024
4140,-0.828125,0.04,-0.6641597698929316
4141,-0.82421875,0.04,-0.654606304060452
4142,-0.8203125,0.04,-0.6450045981758913
4143,-0.81640625,0.04,-0.6353584530137419
4144,-0.8125,0.04,-0.6256707594271314
4145,-0.80859375,0.04,-0.6159453922706326
4146,-0.8046875,0.04,-0.6061853795351455
4147,-0.80078125,0.04,-0.5963946599693757
4148,-0.796875,0.04,-0.5865763800023897
4149,-0.79296875,0.04,-0.576734530257486
4150,-0.7890625,0.04,-0.5668723563318476
4151,-0.78515625,0.04,-0.5569938871650721
4152,-0.78125,0.04,-0.5471024477749091
4153,-0.77734375,0.04,-0.5372020906113705
4154,-0.7734375,0.04,-0.5272962000193591
4155,-0.76953125,0.04,-0.5173888361946273
4156,-0.765625,0.04,-0.5074834225308483
4157,-0.76171875,0.04,-0.4975840105318355
4158,-0.7578125,0.04,-0.4876940423581857
4159,-0.75390625,0.04,-0.4778175439917587
4160,-0.75,0.04,-0.46795795626891407
4161,-0.74609375,0.04,-0.45811926269974973
4162,-0.7421875,0.04,-0.44830488309529826
4163,-0.73828125,0.04,-0.4385187416851657
4164,-0.734375,0.04,-0.42876421814187615
4165,-0.73046875,0.04,-0.41904516099235045
4166,-0.7265625,0.04,-0.40936489143549704
4167,-0.72265625,0.04,-0.39972716648629436
4168,-0.71875,0.04,-0.3901352314901183
4169,-0.71484375,0.04,-0.3805927369577007
4170,-0.7109375,0.04,-0.37110283611567163
4171,-0.70703125,0.04,-0.3616690589739736
4172,-0.703125,0.04,-0.3522944516282167
4173,-0.69921875,0.04,-0.3429824107381861
4174,-0.6953125,0.04,-0.3337358616233568
4175,-0.69140625,0.04,-0.32455805601372545
4176,-0.6875,0.04,-0.3154517862630565
4177,-0.68359375,0.04,-0.30642014895467085
4178,-0.6796875,0.04,-0.29746579280422797
4179,-0.67578125,0.04,-0.2885916504577641
4180,-0.671875,0.04,-0.2798002178724872
4181,-0.66796875,0.04,-0.27109425642765866
4182,-0.6640625,0.04,-0.2624761017625773
4183,-0.66015625,0.04,-0.25394833812898143
4184,-0.65625,0.04,-0.2455131348339385
4185,-0.65234375,0.04,-0.23717289459208288
4186,-0.6484375,0.04,-0.22892961587073252
4187,-0.64453125,0.04,-0.22078551684872594
4188,-0.640625,0.04,-0.21274242209447325
4189,-0.63671875,0.04,-0.20480236360307386
4190,-0.6328125,0.04,-0.19696699035746046
4191,-0.62890625,0.04,-0.18923814779486536
4192,-0.625,0.04,-0.18161730890865263
4193,-0.62109375,0.04,-0.17410613338733147
4194,-0.6171875,0.04,-0.16670591901171242
4195,-0.61328125,0.04,-0.15941814161303192
4196,-0.609375,0.04,-0.15224392560808142
4197,-0.60546875,0.04,-0.14518456583629386
4198,-0.6015625,0.04,-0.13824101615562923
4199,-0.59765625,0.04,-0.13141439414053568
4200,-0.59375,0.04,-0.12470548673458715
4201,-0.58984375,0.04,-0.11811523872105734
4202,-0.5859375,0.04,-0.11164427449541664
4203,-0.58203125,0.04,-0.1052933711569444
4204,-0.578125,0.04,-0.09906299552589254
4205,-0.57421875,0.04,-0.0929537626473251
4206,-0.5703125,0.04,-0.08696598723461733
4207,-0.56640625,0.04,-0.08110012832485303
4208,-0.5625,0.04,-0.0753563543828493
4209,-0.55859375,0.04,-0.0697349748003413
4210,-0.5546875,0.04,-0.06423601794332917
4211,-0.55078125,0.04,-0.058859650144382575
4212,-0.546875,0.04,-0.0536057660211538
4213,-0.54296875,0.04,-0.04847439557197214
4214,-0.5390625,0.04,-0.04346530613516811
4215,-0.53515625,0.04,-0.038578398162262106
4216,-0.53125,0.04,-0.03381331822657918
4217,-0.52734375,0.04,-0.02916984401539735
4218,-0.5234375,0.04,-0.02464750783243272
4219,-0.51953125,0.04,-0.020245971319972078
4220,-0.515625,0.04,-0.015964658933393522
4221,-0.51171875,0.04,-0.011803122876276106
4222,-0.5078125,0.04,-0.007760686056377641
4223,-0.50390625,0.04,-0.0038367976907391355
4224,-0.5,0.04,-3.0685281644626805e-05
4225,-0.49609375,0.04,0.003658298675397381
4226,-0.4921875,0.04,0.007231016130084811
4227,-0.48828125,0.04,0.010688205256071476
4228,-0.484375,0.04,0.014030811712909985
4229,-0.48046875,0.04,0.017259658522154026
4230,-0.4765625,0.04,0.020375769538408667
4231,-0.47265625,0.04,0.02338004705307878
4232,-0.46875,0.04,0.026273587838202717
4233,-0.46484375,0.04,0.029057368126609334
4234,-0.4609375,0.04,0.03173255257177299
4235,-0.45703125,0.04,0.03430018627050785
4236,-0.453125,0.04,0.03676149696303663
4237,-0.44921875,0.04,0.03911759378071117
4238,-0.4453125,0.04,0.0413697629927276
4239,-0.44140625,0.04,0.04351917317680337
4240,-0.4375,0.04,0.04556716480240838
4241,-0.43359375,0.04,0.047514961536920086
4242,-0.4296875,0.04,0.04936395393979226
4243,-0.42578125,0.04,0.05111541663051372
4244,-0.421875,0.04,0.05277078635372409
4245,-0.41796875,0.04,0.0543313847483794
4246,-0.4140625,0.04,0.05579869103037177
4247,-0.41015625,0.04,0.057174070114699244
4248,-0.40625,0.04,0.05845904014959388
4249,-0.40234375,0.04,0.059655005755249346
4250,-0.3984375,0.04,0.06076352063173868
4251,-0.39453125,0.04,0.06178602568901295
4252,-0.390625,0.04,0.0627241069399391
4253,-0.38671875,0.04,0.06357923830687942
4254,-0.3828125,0.04,0.06435303500094858
4255,-0.37890625,0.04,0.06504700080054562
4256,-0.375,0.04,0.06566277710836602
4257,-0.37109375,0.04,0.06620189450681815
4258,-0.3671875,0.04,0.06666601767538008
4259,-0.36328125,0.04,0.06705670103691282
4260,-0.359375,0.04,0.06737562970958501
4261,-0.35546875,0.04,0.06762437906671796
4262,-0.3515625,0.04,0.06780465188966991
4263,-0.34765625,0.04,0.06791804167203537
4264,-0.34375,0.04,0.06796626613254736
4265,-0.33984375,0.04,0.0679509341022248
4266,-0.3359375,0.04,0.06787377554947709
4267,-0.33203125,0.04,0.06773641189616927
4268,-0.328125,0.04,0.06754058270066648
4269,-0.32421875,0.04,0.06728791925577908
4270,-0.3203125,0.04,0.06698016806944039
4271,-0.31640625,0.04,0.06661896760411573
4272,-0.3125,0.04,0.06620606868912768
4273,-0.30859375,0.04,0.06574311426738888
4274,-0.3046875,0.04,0.06523185686805139
4275,-0.30078125,0.04,0.06467394123235518
4276,-0.296875,0.04,0.06407111897025924
4277,-0.29296875,0.04,0.06342503394280474
4278,-0.2890625,0.04,0.06273743422166007
4279,-0.28515625,0.04,0.06200996011068771
4280,-0.28125,0.04,0.061244353522884654
4281,-0.27734375,0.04,0.06044224852882853
4282,-0.2734375,0.04,0.05960537826129482
4283,-0.26953125,0.04,0.05873536788295497
4284,-0.265625,0.04,0.05783393912498366
4285,-0.26171875,0.04,0.05690270557079684
4286,-0.2578125,0.04,0.0559433749312155
4287,-0.25390625,0.04,0.05495754654517411
4288,-0.25,0.04,0.05394691149046219
4289,-0.24609375,0.04,0.05291305220621446
4290,-0.2421875,0.04,0.051857640534898046
4291,-0.23828125,0.04,0.05078223937502631
4292,-0.234375,0.04,0.04968849874687853
4293,-0.23046875,0.04,0.04857795938727354
4294,-0.2265625,0.04,0.04745224692849258
4295,-0.22265625,0.04,0.04631287735011156
4296,-0.21875,0.04,0.04516144935773839
4297,-0.21484375,0.04,0.04399945160984573
4298,-0.2109375,0.04,0.042828453380220795
4299,-0.20703125,0.04,0.04164991348047561
4300,-0.203125,0.04,0.04046536928753038
4301,-0.19921875,0.04,0.03927624728501637
4302,-0.1953125,0.04,0.03808405053467043
4303,-0.19140625,0.04,0.03689017076219331
4304,-0.1875,0.04,0.03569607434911544
4305,-0.18359375,0.04,0.0345031158908458
4306,-0.1796875,0.04,0.033312722783370385
4307,-0.17578125,0.04,0.03212621018323482
4308,-0.171875,0.04,0.030944964261351765
4309,-0.16796875,0.04,0.029770258496510563
4310,-0.1640625,0.04,0.028603435666603255
4311,-0.16015625,0.04,0.027445725408955443
4312,-0.15625,0.04,0.026298425017421745
4313,-0.15234375,0.04,0.025162718204398637
4314,-0.1484375,0.04,0.024039854770486993
4315,-0.14453125,0.04,0.02293097050449043
4316,-0.140625,0.04,0.021837265790691965
4317,-0.13671875,0.04,0.02075982658446565
4318,-0.1328125,0.04,0.019699802020668122
4319,-0.12890625,0.04,0.018658226403707484
4320,-0.125,0.04,0.017636195879103738
4321,-0.12109375,0.04,0.016634691377976192
4322,-0.1171875,0.04,0.01565475441248207
4323,-0.11328125,0.04,0.014697310915703988
4324,-0.109375,0.04,0.013763346220428335
4325,-0.10546875,0.04,0.01285372973635427
4326,-0.1015625,0.04,0.011969389170519859
4327,-0.09765625,0.04,0.011111135984619477
4328,-0.09375,0.04,0.01027983891432159
4329,-0.08984375,0.04,0.009476250150272696
4330,-0.0859375,0.04,0.00870117821258741
4331,-0.08203125,0.04,0.007955314799839665
4332,-0.078125,0.04,0.007239407074126437
4333,-0.07421875,0.04,0.006554085123012435
4334,-0.0703125,0.04,0.005900033709782773
4335,-0.06640625,0.04,0.00527782029391112
4336,-0.0625,0.04,0.004688066300411992
4337,-0.05859375,0.04,0.004131275644957494
4338,-0.0546875,0.04,0.003608005575621284
4339,-0.05078125,0.04,0.0031186956492708084
4340,-0.046875,0.04,0.002663838198454699
4341,-0.04296875,0.04,0.00224380770614932
4342,-0.0390625,0.04,0.001859030950084259
4343,-0.03515625,0.04,0.0015098167233268123
4344,-0.03125,0.04,0.001196525707954546
4345,-0.02734375,0.04,0.0009194004893171986
4346,-0.0234375,0.04,0.0006787352106568251
4347,-0.01953125,0.04,0.0004747058291982853
4348,-0.015625,0.04,0.00030753960307144945
4349,-0.01171875,0.04,0.00017734553764708894
4350,-0.0078125,0.04,8.428375594064785e-05
4351,-0.00390625,0.04,2.839608382726455e-05
4352,0.0,0.04,9.775354993191154e-06
4353,0.00390625,0.04,2.8396083827320062e-05
4354,0.0078125,0.04,8.428375594082826e-05
4355,0.01171875,0.04,0.00017734553764714445
4356,0.015625,0.04,0.00030753960307139394
4357,0.01953125,0.04,0.0004747058291982853
4358,0.0234375,0.04,0.0006787352106565891
4359,0.02734375,0.04,0.000919400489317046
4360,0.03125,0.04,0.0011965257079544767
4361,0.03515625,0.04,0.00150981672332684
4362,0.0390625,0.04,0.0018590309500843838
4363,0.04296875,0.04,0.0022438077061491812
4364,0.046875,0.04,0.0026638381984548376
4365,0.05078125,0.04,0.003118695649270864
4366,0.0546875,0.04,0.0036080055756212426
4367,0.05859375,0.04,0.004131275644957189
4368,0.0625,0.04,0.004688066300412075
4369,0.06640625,0.04,0.005277820293911162
4370,0.0703125,0.04,0.005900033709782648
4371,0.07421875,0.04,0.006554085123012365
4372,0.078125,0.04,0.007239407074126181
4373,0.08203125,0.04,0.007955314799839519
4374,0.0859375,0.04,0.008701178212587202
4375,0.08984375,0.04,0.009476250150272425
4376,0.09375,0.04,0.010279838914321326
4377,0.09765625,0.04,0.011111135984619325
4378,0.1015625,0.04,0.011969389170519984
4379,0.10546875,0.04,0.012853729736354125
4380,0.109375,0.04,0.01376334622042813
4381,0.11328125,0.04,0.01469731091570392
4382,0.1171875,0.04,0.01565475441248193
4383,0.12109375,0.04,0.016634691377975908
4384,0.125,0.04,0.01763619587910344
4385,0.12890625,0.04,0.018658226403707116
4386,0.1328125,0.04,0.019699802020667817
4387,0.13671875,0.04,0.020759826584465332
4388,0.140625,0.04,0.021837265790691635
4389,0.14453125,0.04,0.022930970504490077
4390,0.1484375,0.04,0.024039854770486604
4391,0.15234375,0.04,0.025162718204398374
4392,0.15625,0.04,0.026298425017421537
4393,0.16015625,0.04,0.02744572540895513
4394,0.1640625,0.04,0.028603435666602964
4395,0.16796875,0.04,0.029770258496510292
4396,0.171875,0.04,0.030944964261351703
4397,0.17578125,0.04,0.032126210183234624
4398,0.1796875,0.04,0.03331272278337015
4399,0.18359375,0.04,0.03450311589084541
4400,0.1875,0.04,0.03569607434911512
4401,0.19140625,0.04,0.03689017076219317
4402,0.1953125,0.04,0.03808405053467019
4403,0.19921875,0.04,0.03927624728501611
4404,0.203125,0.04,0.04046536928753022
4405,0.20703125,0.04,0.04164991348047539
4406,0.2109375,0.04,0.042828453380220524
4407,0.21484375,0.04,0.04399945160984556
4408,0.21875,0.04,0.0451614493577384
4409,0.22265625,0.04,0.04631287735011143
4410,0.2265625,0.04,0.04745224692849252
4411,0.23046875,0.04,0.048577959387273495
4412,0.234375,0.04,0.04968849874687847
4413,0.23828125,0.04,0.050782239375026295
4414,0.2421875,0.04,0.0518576405348979
4415,0.24609375,0.04,0.052913052206214284
4416,0.25,0.04,0.05394691149046212
4417,0.25390625,0.04,0.05495754654517398
4418,0.2578125,0.04,0.055943374931215546
4419,0.26171875,0.04,0.05690270557079678
4420,0.265625,0.04,0.057833939124983635
4421,0.26953125,0.04,0.058735367882955095
4422,0.2734375,0.04,0.059605378261294875
4423,0.27734375,0.04,0.060442248528828645
4424,0.28125,0.04,0.06124435352288485
4425,0.28515625,0.04,0.0620099601106879
4426,0.2890625,0.04,0.06273743422166023
4427,0.29296875,0.04,0.06342503394280477
4428,0.296875,0.04,0.06407111897025944
4429,0.30078125,0.04,0.06467394123235516
4430,0.3046875,0.04,0.06523185686805147
4431,0.30859375,0.04,0.06574311426738899
4432,0.3125,0.04,0.06620606868912797
4433,0.31640625,0.04,0.06661896760411586
4434,0.3203125,0.04,0.06698016806944063
4435,0.32421875,0.04,0.0672879192557793
4436,0.328125,0.04,0.06754058270066657
4437,0.33203125,0.04,0.0677364118961694
4438,0.3359375,0.04,0.06787377554947713
4439,0.33984375,0.04,0.0679509341022247
4440,0.34375,0.04,0.06796626613254741
4441,0.34765625,0.04,0.06791804167203547
4442,0.3515625,0.04,0.06780465188967015
4443,0.35546875,0.04,0.06762437906671821
4444,0.359375,0.04,0.0673756297095852
4445,0.36328125,0.04,0.06705670103691294
4446,0.3671875,0.04,0.06666601767538016
4447,0.37109375,0.04,0.06620189450681827
4448,0.375,0.04,0.0656627771083661
4449,0.37890625,0.04,0.06504700080054568
4450,0.3828125,0.04,0.06435303500094877
4451,0.38671875,0.04,0.06357923830687971
4452,0.390625,0.04,0.06272410693993928
4453,0.39453125,0.04,0.06178602568901308
4454,0.3984375,0.04,0.06076352063173874
4455,0.40234375,0.04,0.05965500575524933
4456,0.40625,0.04,0.05845904014959414
4457,0.41015625,0.04,0.05717407011469933
4458,0.4140625,0.04,0.05579869103037187
4459,0.41796875,0.04,0.05433138474837943
4460,0.421875,0.04,0.05277078635372424
4461,0.42578125,0.04,0.05111541663051365
4462,0.4296875,0.04,0.04936395393979216
4463,0.43359375,0.04,0.04751496153692003
4464,0.4375,0.04,0.04556716480240833
4465,0.44140625,0.04,0.04351917317680327
4466,0.4453125,0.04,0.04136976299272771
4467,0.44921875,0.04,0.039117593780711196
4468,0.453125,0.04,0.036761496963036655
4469,0.45703125,0.04,0.03430018627050779
4470,0.4609375,0.04,0.03173255257177297
4471,0.46484375,0.04,0.02905736812660925
4472,0.46875,0.04,0.026273587838202883
4473,0.47265625,0.04,0.02338004705307882
4474,0.4765625,0.04,0.02037576953840879
4475,0.48046875,0.04,0.017259658522154275
4476,0.484375,0.04,0.014030811712910013
4477,0.48828125,0.04,0.010688205256071462
4478,0.4921875,0.04,0.007231016130084908
4479,0.49609375,0.04,0.003658298675397617
4480,0.5,0.04,-3.0685281644571294e-05
4481,0.50390625,0.04,-0.003836797690739163
4482,0.5078125,0.04,-0.007760686056377641
4483,0.51171875,0.04,-0.011803122876276134
4484,0.515625,0.04,-0.015964658933393494
4485,0.51953125,0.04,-0.020245971319971995
4486,0.5234375,0.04,-0.02464750783243272
4487,0.52734375,0.04,-0.029169844015397406
4488,0.53125,0.04,-0.03381331822657907
4489,0.53515625,0.04,-0.03857839816226202
4490,0.5390625,0.04,-0.04346530613516808
4491,0.54296875,0.04,-0.04847439557197214
4492,0.546875,0.04,-0.05360576602115377
4493,0.55078125,0.04,-0.058859650144382436
4494,0.5546875,0.04,-0.06423601794332878
4495,0.55859375,0.04,-0.06973497480034097
4496,0.5625,0.04,-0.07535635438284907
4497,0.56640625,0.04,-0.08110012832485292
4498,0.5703125,0.04,-0.08696598723461724
4499,0.57421875,0.04,-0.09295376264732508
4500,0.578125,0.04,-0.09906299552589229
4501,0.58203125,0.04,-0.1052933711569441
4502,0.5859375,0.04,-0.1116442744954163
4503,0.58984375,0.04,-0.11811523872105714
4504,0.59375,0.04,-0.12470548673458684
4505,0.59765625,0.04,-0.1314143941405354
4506,0.6015625,0.04,-0.13824101615562895
4507,0.60546875,0.04,-0.14518456583629355
4508,0.609375,0.04,-0.15224392560808117
4509,0.61328125,0.04,-0.15941814161303156
4510,0.6171875,0.04,-0.16670591901171217
4511,0.62109375,0.04,-0.17410613338733108
4512,0.625,0.04,-0.1816173089086523
4513,0.62890625,0.04,-0.18923814779486528
4514,0.6328125,0.04,-0.1969669903574602
4515,0.63671875,0.04,-0.20480236360307363
4516,0.640625,0.04,-0.21274242209447297
4517,0.64453125,0.04,-0.22078551684872555
4518,0.6484375,0.04,-0.22892961587073235
4519,0.65234375,0.04,-0.2371728945920828
4520,0.65625,0.04,-0.24551313483393838
4521,0.66015625,0.04,-0.25394833812898127
4522,0.6640625,0.04,-0.262476101762577
4523,0.66796875,0.04,-0.2710942564276584
4524,0.671875,0.04,-0.279800217872487
4525,0.67578125,0.04,-0.2885916504577639
4526,0.6796875,0.04,-0.29746579280422775
4527,0.68359375,0.04,-0.3064201489546707
4528,0.6875,0.04,-0.31545178626305626
4529,0.69140625,0.04,-0.3245580560137254
4530,0.6953125,0.04,-0.3337358616233566
4531,0.69921875,0.04,-0.3429824107381859
4532,0.703125,0.04,-0.3522944516282166
4533,0.70703125,0.04,-0.36166905897397367
4534,0.7109375,0.04,-0.37110283611567163
4535,0.71484375,0.04,-0.3805927369577008
4536,0.71875,0.04,-0.39013523149011825
4537,0.72265625,0.04,-0.39972716648629436
4538,0.7265625,0.04,-0.40936489143549726
4539,0.73046875,0.04,-0.41904516099235034
4540,0.734375,0.04,-0.42876421814187615
4541,0.73828125,0.04,-0.4385187416851655
4542,0.7421875,0.04,-0.4483048830952981
4543,0.74609375,0.04,-0.4581192626997496
4544,0.75,0.04,-0.46795795626891395
4545,0.75390625,0.04,-0.47781754399175863
4546,0.7578125,0.04,-0.4876940423581857
4547,0.76171875,0.04,-0.49758401053183543
4548,0.765625,0.04,-0.5074834225308483
4549,0.76953125,0.04,-0.5173888361946273
4550,0.7734375,0.04,-0.5272962000193591
4551,0.77734375,0.04,-0.5372020906113704
4552,0.78125,0.04,-0.5471024477749091
4553,0.78515625,0.04,-0.5569938871650719
4554,0.7890625,0.04,-0.5668723563318472
4555,0.79296875,0.04,-0.5767345302574859
4556,0.796875,0.04,-0.5865763800023899
4557,0.80078125,0.04,-0.5963946599693757
4558,0.8046875,0.04,-0.6061853795351455
4559,0.80859375,0.04,-0.6159453922706327
4560,0.8125,0.04,-0.6256707594271315
4561,0.81640625,0.04,-0.6353584530137422
4562,0.8203125,0.04,-0.6450045981758914
4563,0.82421875,0.04,-0.654606304060452
4564,0.828125,0.04,-0.6641597698929314
4565,0.83203125,0.04,-0.6736622600435025
4566,0.8359375,0.04,-0.683110055867466
4567,0.83984375,0.04,-0.6925005944478649
4568,0.84375,0.04,-0.7018302448648739
4569,0.84765625,0.04,-0.7110966339031802
4570,0.8515625,0.04,-0.7202962211608528
4571,0.85546875,0.04,-0.729426839804275
4572,0.859375,0.04,-0.7384850395430703
4573,0.86328125,0.04,-0.7474688766127959
4574,0.8671875,0.04,-0.7563749867498933
4575,0.87109375,0.04,-0.7652016664330828
4576,0.875,0.04,-0.773945629053306
4577,0.87890625,0.04,-0.7826054296927215
4578,0.8828125,0.04,-0.791177845923431
4579,0.88671875,0.04,-0.79966171198675
4580,0.890625,0.04,-0.8080538499285483
4581,0.89453125,0.04,-0.816353397359308
4582,0.8984375,0.04,-0.8245571932208557
4583,0.90234375,0.04,-0.8326647084943463
4584,0.90625,0.04,-0.8406727611280944
4585,0.91015625,0.04,-0.848581194467134
4586,0.9140625,0.04,-0.8563867535068668
4587,0.91796875,0.04,-0.8640897068747021
4588,0.921875,0.04,-0.8716866546029729
4589,0.92578125,0.04,-0.8791783653296119
4590,0.9296875,0.04,-0.8865611921828255
4591,0.93359375,0.04,-0.8938365135040442
4592,0.9375,0.04,-0.9010002865884053
4593,0.94140625,0.04,-0.9080546672481782
4594,0.9453125,0.04,-0.9149949899634291
4595,0.94921875,0.04,-0.9218244570606831
4596,0.953125,0.04,-0.9285374147051798
4597,0.95703125,0.04,-0.9351385692660861
4598,0.9609375,0.04,-0.9416206465146817
4599,0.96484375,0.04,-0.9479906969837399
4600,0.96875,0.04,-0.9542386244620265
4601,0.97265625,0.04,-0.9603755378889215
4602,0.9765625,0.04,-0.9663859154129575
4603,0.98046875,0.04,-0.9722889996930926
4604,0.984375,0.04,-0.9780570118902568
4605,0.98828125,0.04,-0.9837295275803553
4606,0.9921875,0.04,-0.9892418691697571
4607,0.99609375,0.04,-0.9945741827966166
4608,-1.0,0.045,-0.9973729944005878
4609,-0.99609375,0.045,-0.9947682890944886
4610,-0.9921875,0.045,-0.9897570477680164
4611,-0.98828125,0.045,-0.9844989295043124
4612,-0.984375,0.045,-0.9790911905530838
4613,-0.98046875,0.045,-0.973582874113613
4614,-0.9765625,0.045,-0.9679440637136126
4615,-0.97265625,0.045,-0.96219571439604
4616,-0.96875,0.045,-0.956322932310818
